Id;latitude;longitude;bright_ti4;scan;track;acq_date;acq_time;satellite;instrument;confidence;version;bright_ti5;frp;daynight;type;Zona;Trimestre;Año
 ;6,128538;-74,490173;354,84;0,36;0,57;20/08/2019;1855;N;VIIRS;n;1;288,61;13,96;D;0;Boyacá;3;2019
 ;6,128983;-74,486938;339,63;0,36;0,57;20/08/2019;1855;N;VIIRS;n;1;282,14;20,91;D;0;Boyacá;3;2019
 ;6,167516;-74,516273;328,19;0,42;0,61;25/09/2019;1739;N;VIIRS;n;1;289,62;3,04;D;0;Boyacá;3;2019
 ;6,316511;-72,644516;336,13;0,4;0,37;07/09/2019;1817;N;VIIRS;n;1;308,21;2,36;D;0;Boyacá;3;2019
 ;6,423356;-72,699089;338,73;0,46;0,47;04/07/2019;1836;N;VIIRS;n;1;303,11;5,56;D;0;Boyacá;3;2019
 ;6,953815;-71,998466;335,28;0,49;0,41;28/09/2019;1823;N;VIIRS;n;1;299,66;2,83;D;0;Boyacá;3;2019
 ;7,039024;-72,176254;298,02;0,53;0,67;22/08/2019;532;N;VIIRS;n;1;282,58;1,05;N;0;Boyacá;3;2019
 ;5,712553;-74,285614;367;0,32;0,55;29/08/2019;1745;N;VIIRS;h;1;291,55;10,62;D;0;Boyacá;3;2019
 ;5,889803;-74,477348;367;0,36;0,57;19/07/2019;1854;N;VIIRS;h;1;294,18;6,81;D;0;Boyacá;3;2019
 ;5,948258;-74,382111;334,4;0,39;0,36;27/08/2019;1823;N;VIIRS;l;1;305,86;2,59;D;0;Boyacá;3;2019
 ;6,248322;-74,522385;332,57;0,39;0,36;27/08/2019;1823;N;VIIRS;l;1;305,2;0,95;D;0;Boyacá;3;2019
 ;5,595126;-72,898598;344,15;0,39;0,36;28/12/2019;1816;N;VIIRS;n;1;298,37;62,2;D;0;Boyacá;4;2019
 ;6,187419;-74,570618;332,42;0,39;0,36;28/12/2019;1816;N;VIIRS;n;1;296,65;2,73;D;3;Boyacá;4;2019
 ;5,508759;-72,490547;328,34;0,39;0,44;08/12/2019;1751;N;VIIRS;n;1;294,42;4,25;D;0;Boyacá;4;2019
 ;5,508913;-72,491432;335,79;0,39;0,44;08/12/2019;1751;N;VIIRS;n;1;294,9;4,35;D;0;Boyacá;4;2019
 ;5,583301;-74,076897;329,95;0,79;0,78;07/11/2019;1913;N;VIIRS;n;1;286,68;7,72;D;0;Boyacá;4;2019
 ;5,590759;-72,899765;335,15;0,5;0,41;29/12/2019;1757;N;VIIRS;n;1;297,53;17,64;D;0;Boyacá;4;2019
 ;5,591188;-72,903053;331,64;0,5;0,41;29/12/2019;1757;N;VIIRS;n;1;296,9;9,46;D;0;Boyacá;4;2019
 ;5,591949;-72,898392;338,55;0,5;0,41;29/12/2019;1757;N;VIIRS;n;1;302,38;16,7;D;0;Boyacá;4;2019
 ;5,594538;-72,900093;354,59;0,5;0,41;29/12/2019;1757;N;VIIRS;n;1;304,78;17,64;D;0;Boyacá;4;2019
 ;5,595736;-72,89872;340,35;0,5;0,41;29/12/2019;1757;N;VIIRS;n;1;301,34;16,7;D;0;Boyacá;4;2019
 ;5,603703;-72,581085;327,65;0,78;0,78;01/10/2019;1907;N;VIIRS;n;1;288,76;6,28;D;0;Boyacá;4;2019
 ;5,629382;-72,46344;333,21;0,45;0,39;30/10/2019;1823;N;VIIRS;n;1;295,54;4,74;D;0;Boyacá;4;2019
 ;5,631091;-72,464073;338,69;0,45;0,39;30/10/2019;1823;N;VIIRS;n;1;294,02;5,24;D;0;Boyacá;4;2019
 ;5,809988;-74,436455;329,91;0,52;0,5;22/11/2019;1751;N;VIIRS;n;1;292,78;4,27;D;0;Boyacá;4;2019
 ;5,810651;-74,435104;343,08;0,52;0,5;22/11/2019;1751;N;VIIRS;n;1;293,51;4,95;D;0;Boyacá;4;2019
 ;5,814539;-74,437325;342,51;0,52;0,5;22/11/2019;1751;N;VIIRS;n;1;292,31;4,27;D;0;Boyacá;4;2019
 ;5,815202;-74,435951;342,4;0,52;0,5;22/11/2019;1751;N;VIIRS;n;1;292,22;7,3;D;0;Boyacá;4;2019
 ;5,905065;-74,442268;331,65;0,49;0,4;15/10/2019;1804;N;VIIRS;n;1;289,69;6,21;D;0;Boyacá;4;2019
 ;5,963221;-72,816559;299,78;0,43;0,38;25/12/2019;628;N;VIIRS;n;1;276,08;0,68;N;0;Boyacá;4;2019
 ;5,989733;-74,377403;334,75;0,4;0,44;27/11/2019;1758;N;VIIRS;n;1;287,74;8,33;D;0;Boyacá;4;2019
 ;6,481336;-72,487213;328,14;0,57;0,43;24/12/2019;1751;N;VIIRS;n;1;295,92;3,43;D;0;Boyacá;4;2019
 ;7,042155;-72,170753;331,39;0,53;0,67;10/12/2019;1854;N;VIIRS;n;1;286;4,14;D;0;Boyacá;4;2019
 ;5,993803;-74,378113;367;0,4;0,44;27/11/2019;1758;N;VIIRS;l;1;285,8;8,33;D;0;Boyacá;4;2019
;5,289435;-72,935051;340,24;0,39;0,36;domingo, 09 de febrero de 2020;1809;N;VIIRS;n;1;297,77;19,17;D;0;Boyaca;1;2020
;6,942904;-72,032211;334,79;0,39;0,36;martes, 25 de febrero de 2020;1810;N;VIIRS;n;1;295,22;3,06;D;0;Boyaca;1;2020
;6,939583;-72,031723;334,3;0,39;0,36;martes, 25 de febrero de 2020;1810;N;VIIRS;n;1;295,48;3,06;D;0;Boyaca;1;2020
;6,920536;-72,077209;333,98;0,39;0,36;domingo, 09 de febrero de 2020;1810;N;VIIRS;n;1;302,18;2,85;D;0;Boyaca;1;2020
;6,92001;-72,071609;333,09;0,39;0,36;martes, 25 de febrero de 2020;1810;N;VIIRS;n;1;294,15;3,01;D;0;Boyaca;1;2020
;7,001233;-72,129059;337,87;0,39;0,36;lunes, 13 de abril de 2020;1810;N;VIIRS;n;1;303,04;6;D;0;Boyaca;2;2020
;6,964581;-72,034447;333,73;0,39;0,36;lunes, 13 de abril de 2020;1810;N;VIIRS;n;1;302,4;1,85;D;0;Boyaca;2;2020
;5,98038;-72,840668;332,92;0,39;0,36;lunes, 13 de abril de 2020;1810;N;VIIRS;n;1;303,81;2,88;D;0;Boyaca;2;2020
;6,050877;-74,3013;335,93;0,39;0,36;lunes, 13 de enero de 2020;1816;N;VIIRS;n;1;300,34;3,99;D;0;Boyaca;1;2020
;5,988078;-72,774986;339,82;0,39;0,36;domingo, 01 de marzo de 2020;1816;N;VIIRS;n;1;303,59;5,02;D;0;Boyaca;1;2020
;5,980124;-74,361221;344,63;0,39;0,36;martes, 17 de marzo de 2020;1816;N;VIIRS;n;1;312,93;51,43;D;0;Boyaca;1;2020
;5,612924;-72,911644;336,89;0,39;0,36;domingo, 01 de marzo de 2020;1816;N;VIIRS;n;1;303,42;11,21;D;0;Boyaca;1;2020
;5,492337;-72,864563;347,17;0,39;0,36;domingo, 01 de marzo de 2020;1816;N;VIIRS;n;1;309,1;13,69;D;0;Boyaca;1;2020
;5,934979;-74,38131;333,39;0,39;0,36;lunes, 25 de mayo de 2020;1822;N;VIIRS;n;1;293,18;2,52;D;0;Boyaca;2;2020
;6,153754;-74,538803;335,23;0,39;0,36;miércoles, 19 de febrero de 2020;1822;N;VIIRS;n;1;292,43;2,73;D;0;Boyaca;1;2020
;6,150409;-74,538307;338,28;0,39;0,36;miércoles, 19 de febrero de 2020;1822;N;VIIRS;n;1;294,32;2,73;D;0;Boyaca;1;2020
;5,964917;-74,538132;330,56;0,39;0,36;miércoles, 19 de febrero de 2020;1822;N;VIIRS;n;1;295,67;1,93;D;0;Boyaca;1;2020
;6,008194;-74,38076;335,67;0,39;0,36;viernes, 06 de marzo de 2020;1822;N;VIIRS;n;1;302,66;1,77;D;0;Boyaca;1;2020
;6,579002;-72,772461;332,43;0,39;0,44;jueves, 30 de abril de 2020;1751;N;VIIRS;n;1;297,07;3,11;D;0;Boyaca;2;2020
;6,01879;-72,503822;343,2;0,39;0,44;jueves, 09 de enero de 2020;1751;N;VIIRS;n;1;294,95;9,92;D;0;Boyaca;1;2020
;6,01798;-72,503548;347,52;0,39;0,44;jueves, 09 de enero de 2020;1751;N;VIIRS;n;1;295,42;10,02;D;0;Boyaca;1;2020
;5,973572;-72,479057;345,46;0,39;0,44;lunes, 10 de febrero de 2020;1751;N;VIIRS;n;1;297,71;43,05;D;0;Boyaca;1;2020
;5,968964;-72,482079;337,59;0,39;0,44;lunes, 10 de febrero de 2020;1751;N;VIIRS;n;1;295,8;43,05;D;0;Boyaca;1;2020
;5,906692;-72,454727;339,89;0,39;0,44;lunes, 10 de febrero de 2020;1751;N;VIIRS;n;1;299,63;4,39;D;0;Boyaca;1;2020
;5,904107;-72,445312;334,84;0,39;0,44;lunes, 10 de febrero de 2020;1751;N;VIIRS;n;1;296,34;2,77;D;0;Boyaca;1;2020
;5,807654;-74,177818;343;0,39;0,44;lunes, 02 de marzo de 2020;1757;N;VIIRS;n;1;294,16;5,72;D;0;Boyaca;1;2020
;5,733191;-74,101669;329,23;0,39;0,44;jueves, 21 de mayo de 2020;1757;N;VIIRS;n;1;292,41;2,12;D;0;Boyaca;2;2020
;5,732504;-74,101105;330,61;0,39;0,44;jueves, 21 de mayo de 2020;1757;N;VIIRS;n;1;292,71;2,33;D;0;Boyaca;2;2020
;5,619138;-72,436256;343,59;0,39;0,44;martes, 14 de abril de 2020;1751;N;VIIRS;n;1;290,83;4,94;D;0;Boyaca;2;2020
;4,978994;-73,380676;343,82;0,39;0,44;jueves, 13 de febrero de 2020;1835;N;VIIRS;n;1;310,7;15,38;D;0;Boyaca;1;2020
;4,978511;-73,384003;337,87;0,39;0,44;jueves, 13 de febrero de 2020;1835;N;VIIRS;n;1;303,31;15,38;D;0;Boyaca;1;2020
;5,727592;-72,300285;336,54;0,39;0,59;miércoles, 15 de abril de 2020;1732;N;VIIRS;n;1;286,77;11;D;0;Boyaca;2;2020
;5,722414;-72,297699;351,48;0,39;0,59;miércoles, 15 de abril de 2020;1732;N;VIIRS;n;1;294,68;11;D;0;Boyaca;2;2020
;5,945113;-73,419868;345,09;0,39;0,37;domingo, 09 de febrero de 2020;1810;N;VIIRS;n;1;295,44;7,45;D;0;Boyaca;1;2020
;5,720477;-74,273018;343,26;0,39;0,37;viernes, 06 de marzo de 2020;1822;N;VIIRS;n;1;306,86;42,52;D;0;Boyaca;1;2020
;5,66919;-74,272057;332,18;0,39;0,37;viernes, 06 de marzo de 2020;1822;N;VIIRS;n;1;298,08;2,43;D;0;Boyaca;1;2020
;6,651719;-72,222321;340,19;0,38;0,58;jueves, 27 de febrero de 2020;1732;N;VIIRS;n;1;299,63;6,8;D;0;Boyaca;1;2020
;6,651287;-72,224792;330,8;0,38;0,58;jueves, 27 de febrero de 2020;1732;N;VIIRS;n;1;299,58;3,56;D;0;Boyaca;1;2020
;6,640655;-72,22242;331,75;0,38;0,58;jueves, 27 de febrero de 2020;1732;N;VIIRS;n;1;299,46;6,45;D;0;Boyaca;1;2020
;4,980583;-73,474739;345,75;0,38;0,59;martes, 03 de marzo de 2020;1738;N;VIIRS;n;1;288,79;7,34;D;0;Boyaca;1;2020
;5,692574;-74,009727;339,67;0,38;0,36;martes, 17 de marzo de 2020;1816;N;VIIRS;n;1;301,23;4,53;D;0;Boyaca;1;2020
;5,674969;-74,014221;338,91;0,38;0,36;martes, 17 de marzo de 2020;1816;N;VIIRS;n;1;301,71;7,09;D;0;Boyaca;1;2020
;5,560337;-74,077591;334,16;0,38;0,36;martes, 17 de marzo de 2020;1816;N;VIIRS;n;1;301,46;3,61;D;0;Boyaca;1;2020
;6,977613;-72,225174;337,15;0,38;0,36;miércoles, 08 de enero de 2020;1810;N;VIIRS;n;1;294,66;3,59;D;0;Boyaca;1;2020
;6,974294;-72,224716;339,37;0,38;0,36;miércoles, 08 de enero de 2020;1810;N;VIIRS;n;1;294,72;2,59;D;0;Boyaca;1;2020
;6,749012;-72,104378;331,67;0,38;0,36;miércoles, 08 de enero de 2020;1810;N;VIIRS;n;1;294,83;1,86;D;0;Boyaca;1;2020
;6,655234;-72,199768;356,36;0,38;0,36;domingo, 09 de febrero de 2020;1810;N;VIIRS;n;1;303,46;12,91;D;0;Boyaca;1;2020
;5,929497;-72,393173;332,67;0,38;0,36;domingo, 09 de febrero de 2020;1810;N;VIIRS;n;1;298,96;4,6;D;0;Boyaca;1;2020
;5,916688;-72,387589;337,25;0,38;0,36;domingo, 09 de febrero de 2020;1810;N;VIIRS;n;1;300,73;5,42;D;0;Boyaca;1;2020
;5,913382;-72,387093;354,46;0,38;0,36;domingo, 09 de febrero de 2020;1810;N;VIIRS;n;1;307,89;5,42;D;0;Boyaca;1;2020
;5,909649;-72,457199;345,97;0,38;0,36;domingo, 09 de febrero de 2020;1810;N;VIIRS;n;1;307,26;10,35;D;0;Boyaca;1;2020
;5,757529;-72,351395;331,62;0,38;0,36;sábado, 28 de marzo de 2020;1810;N;VIIRS;n;1;301,77;2,5;D;0;Boyaca;1;2020
;5,698245;-72,452003;345,37;0,38;0,36;sábado, 28 de marzo de 2020;1810;N;VIIRS;n;1;305,89;31,45;D;0;Boyaca;1;2020
;5,691616;-72,451042;340,28;0,38;0,36;sábado, 28 de marzo de 2020;1810;N;VIIRS;n;1;301,93;6,16;D;0;Boyaca;1;2020
;5,636369;-72,457237;335,03;0,38;0,36;lunes, 13 de abril de 2020;1810;N;VIIRS;n;1;300,09;2,69;D;0;Boyaca;2;2020
;7,025595;-72,178192;332,47;0,4;0,44;martes, 07 de enero de 2020;1829;N;VIIRS;n;1;296,59;2,02;D;0;Boyaca;1;2020
;6,067067;-74,296234;332,55;0,4;0,44;jueves, 21 de mayo de 2020;1757;N;VIIRS;n;1;294,64;3,06;D;0;Boyaca;2;2020
;6,0118;-74,301773;354,55;0,4;0,44;lunes, 02 de marzo de 2020;1757;N;VIIRS;n;1;292,7;21,13;D;0;Boyaca;1;2020
;5,436785;-72,561913;340,46;0,4;0,44;domingo, 29 de marzo de 2020;1751;N;VIIRS;n;1;294,24;7,9;D;0;Boyaca;1;2020
;5,38216;-72,618301;339,34;0,4;0,44;domingo, 29 de marzo de 2020;1751;N;VIIRS;n;1;294,32;5,32;D;0;Boyaca;1;2020
;5,479251;-72,499435;332,3;0,41;0,6;miércoles, 15 de abril de 2020;1732;N;VIIRS;n;1;293,76;7,13;D;0;Boyaca;2;2020
;5,986261;-74,318947;336,04;0,46;0,64;sábado, 01 de febrero de 2020;1900;N;VIIRS;n;1;282,68;3,93;D;0;Boyaca;1;2020
;5,980387;-74,31781;332,34;0,46;0,64;sábado, 01 de febrero de 2020;1900;N;VIIRS;n;1;282,94;3,93;D;0;Boyaca;1;2020
;5,456818;-72,982048;327,65;0,45;0,63;viernes, 10 de enero de 2020;1732;N;VIIRS;n;1;293,92;3,53;D;0;Boyaca;1;2020
;5,824275;-72,506241;345,79;0,49;0,65;viernes, 28 de febrero de 2020;1854;N;VIIRS;n;1;281,02;6,94;D;0;Boyaca;1;2020
;5,427968;-72,908806;328,19;0,57;0,69;domingo, 05 de enero de 2020;1726;N;VIIRS;n;1;286,87;1,55;D;0;Boyaca;1;2020
;6,046871;-74,470116;329,87;0,42;0,61;martes, 03 de marzo de 2020;1738;N;VIIRS;n;1;293,42;2,71;D;0;Boyaca;1;2020
;5,631979;-74,251625;336,22;0,36;0,58;sábado, 11 de enero de 2020;1854;N;VIIRS;n;1;297,07;3,28;D;0;Boyaca;1;2020
;5,702844;-74,154343;346,83;0,37;0,58;sábado, 11 de enero de 2020;1854;N;VIIRS;n;1;293,6;8,01;D;0;Boyaca;1;2020
;5,679689;-74,265266;349,24;0,37;0,58;jueves, 16 de abril de 2020;1854;N;VIIRS;n;1;290,28;7,46;D;0;Boyaca;2;2020
;5,546357;-74,098595;336,86;0,37;0,58;sábado, 11 de enero de 2020;1854;N;VIIRS;n;1;297,94;2,16;D;0;Boyaca;1;2020
;5,561887;-74,075653;338,84;0,37;0,58;lunes, 27 de enero de 2020;1853;N;VIIRS;n;1;293,1;6,05;D;0;Boyaca;1;2020
;5,559081;-74,076431;350,99;0,37;0,58;lunes, 27 de enero de 2020;1853;N;VIIRS;n;1;293,95;4,91;D;0;Boyaca;1;2020
;5,500232;-72,888763;338,85;0,45;0,63;lunes, 27 de enero de 2020;1853;N;VIIRS;n;1;300,19;6,76;D;0;Boyaca;1;2020
;5,500063;-72,888885;339,11;0,45;0,63;lunes, 27 de enero de 2020;1853;N;VIIRS;n;1;300,55;3,6;D;0;Boyaca;1;2020
;5,874844;-73,582298;350,6;0,48;0,65;martes, 11 de febrero de 2020;1732;N;VIIRS;n;1;300,4;8,58;D;0;Boyaca;1;2020
;6,223559;-74,558914;351,32;0,58;0,7;lunes, 09 de marzo de 2020;1906;N;VIIRS;n;1;289,32;15,98;D;0;Boyaca;1;2020
;6,224332;-74,556038;352,42;0,58;0,7;lunes, 09 de marzo de 2020;1907;N;VIIRS;n;1;289,28;13,54;D;0;Boyaca;1;2020
;5,767625;-72,69136;343,41;0,37;0,58;viernes, 07 de febrero de 2020;1847;N;VIIRS;n;1;293,77;19,51;D;0;Boyaca;1;2020
;5,766541;-72,699051;354,01;0,36;0,58;viernes, 07 de febrero de 2020;1847;N;VIIRS;n;1;292,6;17,36;D;0;Boyaca;1;2020
;5,564388;-72,657532;330,87;0,37;0,58;lunes, 27 de abril de 2020;1847;N;VIIRS;n;1;289,61;4,73;D;0;Boyaca;2;2020
;5,946625;-73,589798;328,14;0,32;0,54;viernes, 29 de mayo de 2020;1848;N;VIIRS;n;1;291,44;1,45;D;0;Boyaca;2;2020
;6,022731;-72,501305;354,27;0,63;0,54;domingo, 16 de febrero de 2020;1738;N;VIIRS;n;1;296,29;22,43;D;0;Boyaca;1;2020
;5,717155;-72,354485;330,04;0,62;0,54;martes, 03 de marzo de 2020;1738;N;VIIRS;n;1;288,86;4,52;D;0;Boyaca;1;2020
;5,606982;-72,35733;336,46;0,62;0,54;domingo, 16 de febrero de 2020;1738;N;VIIRS;n;1;293,49;3,9;D;0;Boyaca;1;2020
;7,002974;-72,057487;335,24;0,36;0,57;miércoles, 15 de abril de 2020;1732;N;VIIRS;n;1;297,11;2,5;D;0;Boyaca;2;2020
;6,93834;-71,99559;334,06;0,36;0,57;jueves, 27 de febrero de 2020;1732;N;VIIRS;n;1;293,39;3,09;D;0;Boyaca;1;2020
;6,143607;-74,492676;333,45;0,36;0,57;domingo, 15 de marzo de 2020;1854;N;VIIRS;n;1;291,25;3,08;D;0;Boyaca;1;2020
;6,128109;-74,48748;354,06;0,36;0,57;domingo, 15 de marzo de 2020;1854;N;VIIRS;n;1;288,44;21,09;D;0;Boyaca;1;2020
;5,963023;-74,403374;352,96;0,36;0,57;sábado, 11 de enero de 2020;1854;N;VIIRS;n;1;300,34;19,87;D;0;Boyaca;1;2020
;5,962574;-74,398125;339,03;0,36;0,57;sábado, 11 de enero de 2020;1854;N;VIIRS;n;1;298,12;24,43;D;0;Boyaca;1;2020
;5,962136;-74,401405;353,29;0,36;0,57;sábado, 11 de enero de 2020;1854;N;VIIRS;n;1;307,73;37,03;D;0;Boyaca;1;2020
;5,958172;-74,39949;338,05;0,36;0,57;sábado, 11 de enero de 2020;1854;N;VIIRS;n;1;298,04;1,86;D;0;Boyaca;1;2020
;5,890878;-74,477386;328,69;0,36;0,57;sábado, 02 de mayo de 2020;1854;N;VIIRS;n;1;284,19;1,73;D;0;Boyaca;2;2020
;5,829366;-74,408279;352,43;0,36;0,57;jueves, 16 de abril de 2020;1854;N;VIIRS;n;1;296,11;27,1;D;0;Boyaca;2;2020
;5,782226;-74,43438;329,11;0,36;0,57;viernes, 28 de febrero de 2020;1854;N;VIIRS;n;1;291,62;2,4;D;0;Boyaca;1;2020
;5,505111;-73,038063;334,64;0,35;0,57;martes, 03 de marzo de 2020;1738;N;VIIRS;n;1;302,55;4,82;D;0;Boyaca;1;2020
;5,429999;-72,849396;331,38;0,35;0,57;lunes, 06 de enero de 2020;1847;N;VIIRS;n;1;300,09;2,46;D;0;Boyaca;1;2020
;5,406788;-72,824463;347,81;0,35;0,57;lunes, 06 de enero de 2020;1847;N;VIIRS;n;1;300,12;9,46;D;0;Boyaca;1;2020
;5,753746;-74,64727;343,58;0,35;0,56;jueves, 16 de abril de 2020;1854;N;VIIRS;n;1;293,65;9,05;D;0;Boyaca;2;2020
;5,753325;-74,650368;353,36;0,35;0,56;jueves, 16 de abril de 2020;1854;N;VIIRS;n;1;295,08;9,05;D;0;Boyaca;2;2020
;5,74854;-74,647217;346,26;0,35;0,56;jueves, 16 de abril de 2020;1854;N;VIIRS;n;1;294,86;11,66;D;0;Boyaca;2;2020
;5,748106;-74,64962;330,55;0,35;0,56;jueves, 16 de abril de 2020;1854;N;VIIRS;n;1;294,33;9,05;D;0;Boyaca;2;2020
;5,789931;-74,647827;327,7;0,54;0,51;sábado, 25 de enero de 2020;1751;N;VIIRS;n;1;293,29;4,61;D;0;Boyaca;1;2020
;5,685238;-72,947556;343,82;0,54;0,51;domingo, 02 de febrero de 2020;1841;N;VIIRS;n;1;307,28;43,5;D;0;Boyaca;1;2020
;5,683822;-72,944244;345,94;0,54;0,51;domingo, 02 de febrero de 2020;1841;N;VIIRS;n;1;315,06;81,4;D;0;Boyaca;1;2020
;5,385221;-72,980354;343,6;0,54;0,51;sábado, 04 de enero de 2020;1745;N;VIIRS;n;1;293,14;7,26;D;0;Boyaca;1;2020
;5,382062;-72,970795;347,65;0,54;0,51;sábado, 04 de enero de 2020;1745;N;VIIRS;n;1;296,02;15,24;D;0;Boyaca;1;2020
;5,376676;-72,97438;328,6;0,54;0,51;sábado, 04 de enero de 2020;1745;N;VIIRS;n;1;291,33;31,37;D;0;Boyaca;1;2020
;6,124413;-74,490913;337,52;0,55;0,51;lunes, 06 de enero de 2020;1848;N;VIIRS;n;1;296,73;7,16;D;0;Boyaca;1;2020
;5,485868;-72,888351;341,03;0,53;0,5;viernes, 21 de febrero de 2020;1745;N;VIIRS;n;1;297,3;5,12;D;0;Boyaca;1;2020
;5,872343;-74,499985;329,82;0,52;0,5;domingo, 29 de marzo de 2020;1751;N;VIIRS;n;1;291,65;3,54;D;0;Boyaca;1;2020
;7,007714;-72,056885;341,11;0,36;0,57;miércoles, 15 de abril de 2020;1733;N;VIIRS;n;1;298,81;5,58;D;0;Boyaca;2;2020
;5,98513;-74,367538;344,29;0,68;0,74;miércoles, 25 de marzo de 2020;1726;N;VIIRS;n;1;288,61;7,58;D;0;Boyaca;1;2020
;5,802174;-74,403694;329,1;0,69;0,74;miércoles, 25 de marzo de 2020;1726;N;VIIRS;n;1;288,68;5,49;D;0;Boyaca;1;2020
;5,659751;-72,300682;355,53;0,5;0,66;miércoles, 25 de marzo de 2020;1726;N;VIIRS;n;1;291,71;10,7;D;0;Boyaca;1;2020
;5,986603;-74,362839;338,78;0,6;0,7;miércoles, 25 de marzo de 2020;1906;N;VIIRS;n;1;290,09;6,37;D;0;Boyaca;1;2020
;6,001375;-72,533897;331,8;0,67;0,73;lunes, 17 de febrero de 2020;1720;N;VIIRS;n;1;286,33;85,07;D;0;Boyaca;1;2020
;6,001346;-72,52877;350,7;0,67;0,73;lunes, 17 de febrero de 2020;1720;N;VIIRS;n;1;289,1;26,06;D;0;Boyaca;1;2020
;6,000368;-72,534241;356,67;0,67;0,73;lunes, 17 de febrero de 2020;1720;N;VIIRS;n;1;285,93;21,96;D;0;Boyaca;1;2020
;5,994588;-72,532951;347,45;0,67;0,73;lunes, 17 de febrero de 2020;1720;N;VIIRS;n;1;310,09;85,07;D;0;Boyaca;1;2020
;5,993595;-72,533211;343,1;0,67;0,73;lunes, 17 de febrero de 2020;1720;N;VIIRS;n;1;303,92;99,37;D;0;Boyaca;1;2020
;6,001247;-72,534668;347,07;0,62;0,72;lunes, 17 de febrero de 2020;1900;N;VIIRS;n;1;287,76;9,23;D;0;Boyaca;1;2020
;5,99573;-72,52581;350,24;0,62;0,72;lunes, 17 de febrero de 2020;1900;N;VIIRS;n;1;293,1;23,23;D;0;Boyaca;1;2020
;5,993567;-72,541428;335,26;0,62;0,71;lunes, 17 de febrero de 2020;1900;N;VIIRS;n;1;290,51;18,57;D;0;Boyaca;1;2020
;5,993279;-72,522575;344,84;0,62;0,72;lunes, 17 de febrero de 2020;1900;N;VIIRS;n;1;288,02;26,28;D;0;Boyaca;1;2020
;5,989143;-72,524635;346,22;0,62;0,72;lunes, 17 de febrero de 2020;1900;N;VIIRS;n;1;291,27;23,23;D;0;Boyaca;1;2020
;5,987977;-72,533081;344,88;0,62;0,72;lunes, 17 de febrero de 2020;1900;N;VIIRS;n;1;294,1;18,57;D;0;Boyaca;1;2020
;5,672163;-72,462875;351,5;0,62;0,71;lunes, 17 de febrero de 2020;1900;N;VIIRS;n;1;297,87;14,94;D;0;Boyaca;1;2020
;5,668939;-72,455536;338,79;0,62;0,71;lunes, 17 de febrero de 2020;1900;N;VIIRS;n;1;294,29;12,52;D;0;Boyaca;1;2020
;5,586495;-72,364372;332,76;0,63;0,72;lunes, 17 de febrero de 2020;1900;N;VIIRS;n;1;291,08;7,63;D;0;Boyaca;1;2020
;5,583419;-72,363907;339,49;0,63;0,72;lunes, 17 de febrero de 2020;1900;N;VIIRS;n;1;293,76;7,93;D;0;Boyaca;1;2020
;5,336559;-72,906952;346,28;0,57;0,69;lunes, 17 de febrero de 2020;1900;N;VIIRS;n;1;289,15;13,43;D;0;Boyaca;1;2020
;5,336142;-72,910011;355,74;0,57;0,69;lunes, 17 de febrero de 2020;1900;N;VIIRS;n;1;291,58;13,43;D;0;Boyaca;1;2020
;5,741993;-72,520294;331,78;0,67;0,73;lunes, 17 de febrero de 2020;1719;N;VIIRS;n;1;286,94;8,95;D;0;Boyaca;1;2020
;6,014057;-74,400101;332,37;0,56;0,52;lunes, 27 de abril de 2020;1848;N;VIIRS;n;1;288,74;4,3;D;0;Boyaca;2;2020
;6,045096;-73,507332;341,28;0,57;0,52;domingo, 08 de marzo de 2020;1745;N;VIIRS;n;1;296,03;65,14;D;0;Boyaca;1;2020
;6,044117;-73,510429;334,04;0,57;0,52;domingo, 08 de marzo de 2020;1745;N;VIIRS;n;1;300,03;98,39;D;0;Boyaca;1;2020
;6,013395;-74,402252;336,14;0,57;0,52;lunes, 27 de abril de 2020;1848;N;VIIRS;n;1;289,05;5,19;D;0;Boyaca;2;2020
;5,81795;-72,526207;344,77;0,49;0,49;domingo, 08 de marzo de 2020;1745;N;VIIRS;n;1;296,23;11,27;D;0;Boyaca;1;2020
;5,816496;-72,534904;338,72;0,49;0,49;domingo, 08 de marzo de 2020;1745;N;VIIRS;n;1;293,57;7,4;D;0;Boyaca;1;2020
;6,835855;-72,463799;357,33;0,62;0,54;jueves, 05 de marzo de 2020;1841;N;VIIRS;n;1;304,63;27,45;D;0;Boyaca;1;2020
;6,83516;-72,468796;336,53;0,61;0,54;jueves, 05 de marzo de 2020;1841;N;VIIRS;n;1;304,68;13,66;D;0;Boyaca;1;2020
;6,83031;-72,467484;338,42;0,61;0,54;jueves, 05 de marzo de 2020;1841;N;VIIRS;n;1;296,02;107,22;D;0;Boyaca;1;2020
;6,829534;-72,473068;353,63;0,61;0,54;jueves, 05 de marzo de 2020;1841;N;VIIRS;n;1;297,35;107,22;D;0;Boyaca;1;2020
;6,820642;-72,464622;341,88;0,61;0,54;jueves, 05 de marzo de 2020;1841;N;VIIRS;n;1;295,11;7,99;D;0;Boyaca;1;2020
;6,820005;-72,469223;339,85;0,61;0,54;jueves, 05 de marzo de 2020;1841;N;VIIRS;n;1;293,09;7,99;D;0;Boyaca;1;2020
;6,819278;-72,47448;341,29;0,61;0,54;jueves, 05 de marzo de 2020;1841;N;VIIRS;n;1;293,91;4,72;D;0;Boyaca;1;2020
