Año,Trimestre,Mes,Día,acq_time,Año,bright_ti4,bright_ti5,confidence,daynight,frp,Id,instrument,Promedio de latitude,Promedio de longitude,satellite,scan,track,Trimestre,type,version,Zona
2012,Trim. 3,julio,24,640,2012,296.16,281,n,N,1.43,"",VIIRS,5.748024,-72.911171,N,0.42,0.45,3,2,1,Boyacá
2012,Trim. 3,julio,25,5534,6036,1006.75,884.99,n,D,21.63,"",VIIRS,5.968781,-74.28273766666666,N,1.7399999999999998,2.09,9,3,3,Boyacá
2012,Trim. 3,julio,25,11178,36216,5504.2,5028.06,n,N,20.59,"",VIIRS,5.554487777777778,-73.3751135,N,6.889999999999999,6.480000000000001,54,30,18,Boyacá
2012,Trim. 3,julio,26,9230,10060,1698.35,1477.82,n,D,34.53,"",VIIRS,5.9107936,-74.46049939999999,N,2.77,2.56,15,6,5,Boyacá
2012,Trim. 3,julio,26,602,2012,295.18,280.38,n,N,0.75,"",VIIRS,5.76265,-72.931755,N,0.52,0.41,3,2,1,Boyacá
2012,Trim. 3,julio,27,1827,2012,332.61,293.43,n,D,5,"",VIIRS,5.776587,-72.879181,N,0.52,0.42,3,2,1,Boyacá
2012,Trim. 3,julio,28,3616,4024,668.29,600.3,n,D,8.73,"",VIIRS,5.5890875,-73.275604,N,0.79,0.73,6,4,2,Boyacá
2012,Trim. 3,agosto,1,9167,10060,1694.41,1468.21,n,D,49.41,"",VIIRS,6.0919428,-74.2704056,N,2.5,2.11,15,0,5,Boyacá
2012,Trim. 3,agosto,2,1814,2012,332.96,302.74,n,D,4.75,"",VIIRS,5.403969,-73.675766,N,0.38,0.36,3,2,1,Boyacá
2012,Trim. 3,agosto,3,1304,4024,598.01,555.54,n,N,4.7,"",VIIRS,5.472598,-73.55153250000001,N,1.26,1.08,6,4,2,Boyacá
2012,Trim. 3,agosto,7,3642,4024,663.27,612.09,l,D,8.28,"",VIIRS,6.114174,-74.605034,N,0.78,0.72,6,6,2,Boyacá
2012,Trim. 3,agosto,7,7284,8048,1353.19,1192.33,n,D,28.46,"",VIIRS,5.90604625,-74.45622075,N,1.56,1.44,12,3,4,Boyacá
2012,Trim. 3,agosto,8,3604,4024,660.83,580.99,n,D,9.62,"",VIIRS,5.489008,-74.244625,N,0.97,0.81,6,0,2,Boyacá
2012,Trim. 3,agosto,17,1098,4024,629.15,562.54,n,N,6.24,"",VIIRS,5.79133,-72.875534,N,1.08,1.02,6,4,2,Boyacá
2012,Trim. 3,agosto,19,1756,2012,329.59,302.99,l,D,8.55,"",VIIRS,6.200082,-74.574249,N,0.41,0.45,3,3,1,Boyacá
2012,Trim. 3,agosto,19,7024,8048,1348.34,1189.2,n,D,15.95,"",VIIRS,5.597477,-74.1810285,N,1.5899999999999999,1.77,12,0,4,Boyacá
2012,Trim. 3,agosto,20,3474,4024,734,583.25,h,D,20.51,"",VIIRS,5.670497,-74.60703649999999,N,0.88,1.24,6,0,2,Boyacá
2012,Trim. 3,agosto,20,3474,4024,671.1,582.24,n,D,18.16,"",VIIRS,5.6711995,-74.603012,N,0.88,1.24,6,0,2,Boyacá
2012,Trim. 3,agosto,20,3798,12072,1786.2,1659.47,n,N,6.52,"",VIIRS,5.437393,-73.61380766666667,N,2.8199999999999994,2.3699999999999997,18,12,6,Boyacá
2012,Trim. 3,agosto,21,3716,4024,664.18,572.56,n,D,8.07,"",VIIRS,5.735447000000001,-74.532398,N,0.9,1.26,6,0,2,Boyacá
2012,Trim. 3,agosto,22,3680,4024,663.26,610.1,l,D,13.74,"",VIIRS,6.136694,-74.57033150000001,N,0.86,0.92,6,6,2,Boyacá
2012,Trim. 3,agosto,22,12880,14084,2380.79,2071.92,n,D,35.17,"",VIIRS,5.900114,-74.31283242857144,N,3.1100000000000003,3.2399999999999998,21,0,7,Boyacá
2012,Trim. 3,agosto,22,556,2012,306.85,280.24,n,N,1.29,"",VIIRS,5.406011,-73.678177,N,0.47,0.48,3,2,1,Boyacá
2012,Trim. 3,agosto,25,3486,4024,669.35,577.2,n,D,13.61,"",VIIRS,5.6549724999999995,-74.0643195,N,1.26,1.08,6,0,2,Boyacá
2012,Trim. 3,agosto,26,3448,4024,661.45,558.33,n,D,16.07,"",VIIRS,5.7233540000000005,-74.0838125,N,1.32,1.46,6,0,2,Boyacá
2012,Trim. 3,agosto,26,1242,4024,603.02,572.23,n,N,0.81,"",VIIRS,5.4437175,-72.453285,N,0.8,0.74,6,4,2,Boyacá
2012,Trim. 3,agosto,27,3692,4024,674.01,582.76,n,D,17.85,"",VIIRS,5.709321,-74.5283735,N,1.09,1.02,6,0,2,Boyacá
2012,Trim. 3,agosto,28,16443,18108,3022.39,2663.42,n,D,47.99,"",VIIRS,5.765121777777778,-74.18053955555557,N,4.040000000000001,3.49,27,0,9,Boyacá
2012,Trim. 3,agosto,28,543,2012,304.93,280.61,n,N,1.71,"",VIIRS,5.319639,-73.70266,N,0.39,0.59,3,2,1,Boyacá
2012,Trim. 3,agosto,29,1808,2012,328.4,301.6,l,D,6.63,"",VIIRS,5.776315,-72.879333,N,0.39,0.36,3,2,1,Boyacá
2012,Trim. 3,agosto,29,3616,4024,661.61,585.33,n,D,6.87,"",VIIRS,6.063739,-74.36976250000001,N,0.84,0.75,6,0,2,Boyacá
2012,Trim. 3,septiembre,1,3704,4024,684.27,588.23,n,D,10.19,"",VIIRS,5.850588,-74.3810005,N,0.71,1.15,6,0,2,Boyacá
2012,Trim. 3,septiembre,2,3666,4024,666.16,594.25,n,D,8.8,"",VIIRS,6.089134,-73.9628715,N,0.93,0.86,6,0,2,Boyacá
2012,Trim. 3,septiembre,3,5443,6036,999.79,904,l,D,10.52,"",VIIRS,5.911442666666667,-74.44063566666667,N,1.17,1.08,9,6,3,Boyacá
2012,Trim. 3,septiembre,4,8780,10060,1652.29,1516.56,l,D,30,"",VIIRS,6.1218032,-74.5912612,N,2.08,2.25,15,15,5,Boyacá
2012,Trim. 3,septiembre,4,3512,4024,673.27,591.02,n,D,6.6,"",VIIRS,6.042336499999999,-74.50093799999999,N,0.82,0.9,6,0,2,Boyacá
2012,Trim. 3,septiembre,4,652,2012,299.25,280.93,n,N,2.2,"",VIIRS,5.322195,-73.703926,N,0.61,0.54,3,2,1,Boyacá
2012,Trim. 3,septiembre,6,9291,10060,1686.93,1455.7,n,D,21.81,"",VIIRS,5.804789599999999,-74.27152560000002,N,2.34,3.2,15,0,5,Boyacá
2012,Trim. 3,septiembre,6,4912,16096,2412.1,2243.01,n,N,8.27,"",VIIRS,5.657680125,-73.47267325,N,3.2100000000000004,2.94,24,17,8,Boyacá
2012,Trim. 3,septiembre,7,1840,2012,367,299.24,h,D,21.44,"",VIIRS,6.107555,-74.349449,N,0.45,0.47,3,0,1,Boyacá
2012,Trim. 3,septiembre,7,42317,46276,7806.52,6875.73,n,D,132.44,"",VIIRS,5.720057000000001,-74.13047186956521,N,10.459999999999999,10.820000000000006,69,0,23,Boyacá
2012,Trim. 3,septiembre,7,556,2012,304.2,287.55,n,N,0.7,"",VIIRS,5.444272,-72.453842,N,0.4,0.44,3,2,1,Boyacá
2012,Trim. 3,septiembre,8,5463,6036,995.78,913.35,l,D,10.05,"",VIIRS,6.1979299999999995,-74.57374566666667,N,1.17,1.08,9,9,3,Boyacá
2012,Trim. 3,septiembre,9,1802,2012,335.98,302.16,n,D,3.44,"",VIIRS,5.802929,-74.645309,N,0.51,0.41,3,3,1,Boyacá
2012,Trim. 3,septiembre,10,1743,2012,329.72,300.35,l,D,2.17,"",VIIRS,6.211242,-74.451309,N,0.33,0.55,3,0,1,Boyacá
2012,Trim. 3,septiembre,11,621,2012,299.89,275.78,n,N,0.65,"",VIIRS,5.465188,-73.556801,N,0.38,0.36,3,2,1,Boyacá
2012,Trim. 3,septiembre,13,3654,4024,683.66,591.91,n,D,11.44,"",VIIRS,6.1594645,-74.4094735,N,0.88,0.76,6,0,2,Boyacá
2012,Trim. 3,septiembre,14,1808,2012,333.28,299.13,n,D,2.85,"",VIIRS,5.650075,-74.066673,N,0.41,0.37,3,0,1,Boyacá
2012,Trim. 3,septiembre,15,1749,2012,328.78,302.29,l,D,4.43,"",VIIRS,6.213884,-72.635155,N,0.39,0.44,3,0,1,Boyacá
2012,Trim. 3,septiembre,15,19239,22132,3685.36,3268.81,n,D,54.75,"",VIIRS,5.921388909090909,-73.81254172727273,N,5.24,5.280000000000001,33,9,11,Boyacá
2012,Trim. 3,septiembre,15,646,2012,308.54,291.93,n,N,1.34,"",VIIRS,6.219356,-74.5737,N,0.41,0.45,3,3,1,Boyacá
2012,Trim. 3,septiembre,16,12110,14084,2365.73,2016.38,n,D,38.83,"",VIIRS,5.585775714285715,-73.5866732857143,N,3.4300000000000006,4.55,21,0,7,Boyacá
2012,Trim. 3,septiembre,16,6897,22132,3345.54,3095.74,n,N,12.25,"",VIIRS,5.541698727272728,-73.62240672727272,N,4.47,4.070000000000001,33,23,11,Boyacá
2012,Trim. 3,septiembre,18,1833,2012,334.82,308.16,l,D,7.33,"",VIIRS,6.074889,-74.564415,N,0.52,0.41,3,3,1,Boyacá
2012,Trim. 3,septiembre,18,7332,8048,1343.1,1194.58,n,D,13.32,"",VIIRS,5.993994750000001,-74.52005,N,2.08,1.66,12,0,4,Boyacá
2012,Trim. 3,septiembre,19,10884,12072,1989.32,1806.11,n,D,15.14,"",VIIRS,5.6051131666666665,-73.47373966666666,N,2.3,2.1599999999999997,18,8,6,Boyacá
2012,Trim. 3,septiembre,20,1756,2012,330.97,282.36,n,D,3.27,"",VIIRS,6.048561,-73.406151,N,0.53,0.42,3,0,1,Boyacá
2012,Trim. 3,septiembre,20,1304,4024,598.08,564.79,n,N,2.05,"",VIIRS,5.42348,-73.0649145,N,0.98,1.12,6,4,2,Boyacá
2012,Trim. 3,septiembre,21,2532,8048,1259.36,1115.86,n,N,12.58,"",VIIRS,5.6937245,-72.774111,N,2.0700000000000003,1.65,12,8,4,Boyacá
2012,Trim. 3,septiembre,22,614,2012,300.71,284.62,n,N,0.72,"",VIIRS,5.444833,-72.452805,N,0.39,0.36,3,2,1,Boyacá
2012,Trim. 3,septiembre,24,1820,2012,330.81,298.75,n,D,2.76,"",VIIRS,5.539395,-73.849281,N,0.4,0.37,3,0,1,Boyacá
2012,Trim. 3,septiembre,26,3486,4024,687.35,583.09,n,D,10.23,"",VIIRS,6.3412935,-73.2322805,N,0.78,1.02,6,0,2,Boyacá
2012,Trim. 3,septiembre,26,3834,12072,1810.64,1675.47,n,N,7.08,"",VIIRS,5.4513445,-73.58392466666665,N,2.68,2.6,18,12,6,Boyacá
2012,Trim. 3,septiembre,27,3103,10060,1516.51,1397.61,n,N,5.93,"",VIIRS,5.5844226,-73.3010542,N,1.92,1.7999999999999998,15,10,5,Boyacá
2012,Trim. 3,septiembre,28,1846,2012,333.17,289.94,n,D,3.89,"",VIIRS,5.515025,-74.126663,N,0.57,0.52,3,0,1,Boyacá
2012,Trim. 3,septiembre,28,1204,4024,603.04,555.4,n,N,2.61,"",VIIRS,5.405500999999999,-73.6779635,N,1.14,0.86,6,4,2,Boyacá
2012,Trim. 4,octubre,1,3498,4024,664.49,580.31,n,D,5.58,"",VIIRS,6.0241035,-73.38525,N,0.9,0.9299999999999999,8,0,2,Boyacá
2012,Trim. 4,octubre,2,1254,4024,616.81,565.14,n,N,2.59,"",VIIRS,5.488939,-72.4123955,N,0.9,0.78,8,0,2,Boyacá
2012,Trim. 4,octubre,3,1852,2012,367,293.27,h,D,11.78,"",VIIRS,5.644696,-73.573257,N,0.4,0.6,4,0,1,Boyacá
2012,Trim. 4,octubre,3,1852,2012,339.72,285.54,n,D,11.78,"",VIIRS,5.644171,-73.577118,N,0.4,0.6,4,0,1,Boyacá
2012,Trim. 4,octubre,3,3648,12072,1803.6,1681.79,n,N,5.92,"",VIIRS,5.57218,-73.14254899999999,N,2.6500000000000004,2.3,24,12,6,Boyacá
2012,Trim. 4,octubre,4,1833,2012,330.43,296.5,n,D,3.25,"",VIIRS,6.007385,-74.369736,N,0.53,0.42,4,0,1,Boyacá
2012,Trim. 4,octubre,9,5517,6036,1028.89,883.49,n,D,21.81,"",VIIRS,6.164251,-74.14984633333334,N,1.38,1.41,12,0,3,Boyacá
2012,Trim. 4,octubre,10,3640,4024,666.9,599.83,n,D,5.23,"",VIIRS,5.631465,-73.9138715,N,0.8,0.74,8,0,2,Boyacá
2012,Trim. 4,octubre,11,1802,2012,336.27,299.14,l,D,70.26,"",VIIRS,5.819299,-74.39772,N,0.5,0.41,4,0,1,Boyacá
2012,Trim. 4,octubre,11,1801,2012,331.57,292.89,n,D,5.41,"",VIIRS,5.475596,-72.99649,N,0.43,0.38,4,0,1,Boyacá
2012,Trim. 4,octubre,12,639,2012,299.21,279.57,n,N,0.61,"",VIIRS,5.444609,-72.4533,N,0.45,0.47,4,2,1,Boyacá
2012,Trim. 4,octubre,15,1827,2012,337.57,294.75,n,D,5.68,"",VIIRS,5.980103,-73.539902,N,0.48,0.4,4,0,1,Boyacá
2012,Trim. 4,octubre,19,608,2012,299.8,283.3,n,N,0.71,"",VIIRS,5.445299,-72.452759,N,0.41,0.37,4,2,1,Boyacá
2012,Trim. 4,octubre,21,1814,2012,334.83,292.76,n,D,10.75,"",VIIRS,5.77748,-72.880211,N,0.39,0.36,4,2,1,Boyacá
2012,Trim. 4,octubre,27,1802,2012,332.96,289.49,n,D,6.21,"",VIIRS,5.627443,-72.780632,N,0.42,0.38,4,0,1,Boyacá
2012,Trim. 4,octubre,27,658,2012,300.52,273.33,n,N,1.68,"",VIIRS,5.779294,-72.880112,N,0.44,0.62,4,2,1,Boyacá
2012,Trim. 4,octubre,28,5229,6036,1013.46,880,n,D,22.15,"",VIIRS,5.5963796666666665,-73.55761233333332,N,1.7799999999999998,1.57,12,0,3,Boyacá
2012,Trim. 4,octubre,28,5751,18108,2699.52,2520.26,n,N,8.05,"",VIIRS,5.499623888888888,-73.36170011111112,N,3.7600000000000002,3.9899999999999998,36,18,9,Boyacá
2012,Trim. 4,octubre,29,9312,30180,4522.98,4141.11,n,N,12.96,"",VIIRS,5.525774533333333,-73.42943873333334,N,5.729999999999999,5.4,60,28,15,Boyacá
2012,Trim. 4,octubre,31,1827,2012,334.09,290.45,n,D,6.53,"",VIIRS,6.05269,-73.517509,N,0.48,0.4,4,0,1,Boyacá
2012,Trim. 4,noviembre,1,1808,2012,367,293.47,h,D,10.06,"",VIIRS,6.005496,-73.067352,N,0.39,0.36,4,0,1,Boyacá
2012,Trim. 4,noviembre,1,9040,10060,1664.33,1478.3,n,D,16.45,"",VIIRS,5.536217599999999,-73.2970902,N,1.9900000000000002,1.8299999999999996,20,2,5,Boyacá
2012,Trim. 4,noviembre,2,3876,12072,1790.64,1664.46,n,N,9.41,"",VIIRS,5.536343,-73.37457166666667,N,3.01,2.92,24,12,6,Boyacá
2012,Trim. 4,noviembre,3,3822,4024,696.44,579.08,n,D,21,"",VIIRS,5.957684,-74.319412,N,1.52,1.54,8,0,2,Boyacá
2012,Trim. 4,noviembre,3,1254,4024,612.01,522.71,n,N,2.89,"",VIIRS,5.465807,-72.449341,N,0.9,0.78,8,0,2,Boyacá
2012,Trim. 4,noviembre,4,1824,6036,897.55,826.94,n,N,3.9,"",VIIRS,5.472351,-73.54508733333333,N,1.3800000000000001,1.17,12,6,3,Boyacá
2012,Trim. 4,noviembre,6,1814,2012,333.67,291.92,n,D,2.87,"",VIIRS,5.760894,-74.283768,N,0.39,0.36,4,0,1,Boyacá
2012,Trim. 4,noviembre,6,4964,16096,2451.05,2264.68,n,N,19.55,"",VIIRS,5.4439248749999996,-72.452095,N,5.199999999999999,5.77,32,16,8,Boyacá
2012,Trim. 4,noviembre,7,3260,10060,1541.03,1413.44,n,N,6.24,"",VIIRS,5.6481487999999995,-72.7050704,N,1.7600000000000002,2.8400000000000003,20,10,5,Boyacá
2012,Trim. 4,noviembre,8,5211,6036,1013.26,877.2,n,D,12.14,"",VIIRS,6.045975666666667,-73.423594,N,1.08,1.7399999999999998,12,0,3,Boyacá
2012,Trim. 4,noviembre,8,5064,16096,2401.1,2236.46,n,N,10.19,"",VIIRS,5.585503125,-73.157949625,N,3.9399999999999995,3.2500000000000004,32,16,8,Boyacá
2012,Trim. 4,noviembre,9,6754,22132,3312.52,3068.8,n,N,9.76,"",VIIRS,5.452283545454545,-73.57932690909092,N,4.3999999999999995,4.07,44,20,11,Boyacá
2012,Trim. 4,noviembre,10,1666,6036,911.46,838.01,n,N,3.35,"",VIIRS,5.4297873333333335,-72.860789,N,1.27,1.3599999999999999,12,6,3,Boyacá
2012,Trim. 4,noviembre,11,3642,4024,667.66,578.04,n,D,7.47,"",VIIRS,5.7935505,-72.886917,N,0.88,0.76,8,2,2,Boyacá
2012,Trim. 4,noviembre,12,3604,4024,669.05,595.3,n,D,8.72,"",VIIRS,5.841748000000001,-72.624134,N,0.83,0.75,8,2,2,Boyacá
2012,Trim. 4,noviembre,14,3810,4024,657.82,575.08,n,D,7.54,"",VIIRS,6.040823,-74.3391,N,1.2,1.4,8,0,2,Boyacá
2012,Trim. 4,noviembre,14,2484,8048,1200.77,1115.72,n,N,3.69,"",VIIRS,5.767798000000001,-72.88537975,N,1.56,1.44,16,8,4,Boyacá
2012,Trim. 4,noviembre,16,1827,2012,332.79,292.92,n,D,2.96,"",VIIRS,6.175545,-74.392357,N,0.44,0.39,4,0,1,Boyacá
2012,Trim. 4,noviembre,19,5016,16096,2420.23,2265.8,n,N,9.07,"",VIIRS,5.774767874999999,-72.887967875,N,3.4400000000000004,3.0399999999999996,32,16,8,Boyacá
2012,Trim. 4,noviembre,21,1833,2012,341.33,295.33,n,D,10.89,"",VIIRS,5.577497,-72.401436,N,0.46,0.47,4,0,1,Boyacá
2012,Trim. 4,noviembre,21,1647,6036,896.17,842.26,n,N,3.45,"",VIIRS,5.784151333333334,-72.8728,N,1.62,1.53,12,6,3,Boyacá
2012,Trim. 4,noviembre,24,1266,4024,613.42,567.41,n,N,3.05,"",VIIRS,5.844718,-74.061264,N,0.8899999999999999,0.78,8,4,2,Boyacá
2012,Trim. 4,noviembre,25,1718,2012,325.5,293.89,n,D,4.24,"",VIIRS,5.688051,-72.987968,N,0.72,0.75,4,0,1,Boyacá
2012,Trim. 4,noviembre,25,7982,26156,3981.74,3685.68,n,N,15.4,"",VIIRS,5.5830536923076926,-73.16264623076924,N,5.12,4.750000000000001,52,22,13,Boyacá
2012,Trim. 4,noviembre,26,1840,2012,332.74,294.04,n,D,2.48,"",VIIRS,6.311481,-74.541222,N,0.44,0.46,4,0,1,Boyacá
2012,Trim. 4,noviembre,26,2220,8048,1235.39,1119.64,n,N,5.04,"",VIIRS,5.784643749999999,-72.8817385,N,1.72,1.84,16,8,4,Boyacá
2012,Trim. 4,noviembre,27,7284,8048,1334.72,1188.19,n,D,13.75,"",VIIRS,5.831706,-73.57408899999999,N,1.67,1.5,16,2,4,Boyacá
2012,Trim. 4,noviembre,29,639,2012,304.68,274.93,n,N,1.03,"",VIIRS,5.444454,-72.4505,N,0.45,0.47,4,2,1,Boyacá
2012,Trim. 4,noviembre,30,621,2012,312.14,286.98,n,N,1.22,"",VIIRS,5.442733,-72.45269,N,0.4,0.37,4,2,1,Boyacá
2012,Trim. 4,diciembre,1,5538,6036,1022.58,879.85,n,D,22.87,"",VIIRS,5.544375,-73.73160800000001,N,1.5099999999999998,1.6099999999999999,12,2,3,Boyacá
2012,Trim. 4,diciembre,1,1204,4024,594.38,562.56,n,N,2.46,"",VIIRS,5.60517,-73.2739675,N,1.07,0.84,8,4,2,Boyacá
2012,Trim. 4,diciembre,2,3654,4024,675.42,595.08,n,D,9.7,"",VIIRS,5.454454999999999,-73.400341,N,0.97,0.8,8,0,2,Boyacá
2012,Trim. 4,diciembre,3,3616,4024,658.85,590.87,n,D,6.51,"",VIIRS,5.782349999999999,-74.20560800000001,N,0.83,0.75,8,0,2,Boyacá
2012,Trim. 4,diciembre,4,5247,6036,993.05,877.72,n,D,14.12,"",VIIRS,6.045119666666667,-74.43097166666666,N,1.54,1.48,12,3,3,Boyacá
2012,Trim. 4,diciembre,5,1730,2012,327.83,291.97,n,D,3.31,"",VIIRS,5.626736,-72.468193,N,0.41,0.6,4,0,1,Boyacá
2012,Trim. 4,diciembre,5,2508,8048,1208.45,1140.98,n,N,3.89,"",VIIRS,5.483463,-73.0099085,N,1.7000000000000002,1.52,16,4,4,Boyacá
2012,Trim. 4,diciembre,6,1852,2012,333.91,297.18,n,D,2.59,"",VIIRS,6.576592,-72.725616,N,0.48,0.65,4,0,1,Boyacá
2012,Trim. 4,diciembre,6,608,2012,316.34,288.79,n,N,2.19,"",VIIRS,5.490477,-72.411743,N,0.41,0.37,4,0,1,Boyacá
2012,Trim. 4,diciembre,7,3843,14084,2142.66,1992.21,n,N,12.1,"",VIIRS,5.591551142857142,-72.69061928571428,N,3.690000000000001,3.49,28,2,7,Boyacá
2012,Trim. 4,diciembre,8,1815,2012,367,325.74,l,D,22.05,"",VIIRS,6.358856,-72.641632,N,0.4,0.37,4,0,1,Boyacá
2012,Trim. 4,diciembre,8,18145,20120,3352.52,3030,n,D,86.2,"",VIIRS,5.9514053,-73.09841379999999,N,3.9099999999999997,3.6499999999999995,40,4,10,Boyacá
2012,Trim. 4,diciembre,8,2133,6036,896.18,837.18,n,N,4.73,"",VIIRS,5.419360999999999,-73.60348266666666,N,1.9700000000000002,2.19,12,6,3,Boyacá
2012,Trim. 4,diciembre,9,3512,4024,669.55,590.24,n,D,11.54,"",VIIRS,5.6526005,-73.26055149999999,N,1.05,0.84,8,2,2,Boyacá
2012,Trim. 4,diciembre,9,3260,10060,1523.65,1403.21,n,N,6.32,"",VIIRS,5.8637562,-72.80654439999999,N,1.7200000000000002,2.82,20,6,5,Boyacá
2012,Trim. 4,diciembre,10,1737,2012,329.22,279.65,n,D,6.35,"",VIIRS,5.748439,-72.381462,N,0.62,0.54,4,0,1,Boyacá
2012,Trim. 4,diciembre,10,1899,6036,902.72,827.55,n,N,2.64,"",VIIRS,5.505916333333334,-73.209788,N,1.49,1.21,12,4,3,Boyacá
2012,Trim. 4,diciembre,11,5574,6036,1017.09,873.31,n,D,24.91,"",VIIRS,4.662241666666667,-73.06464899999999,N,1.62,2.04,12,0,3,Boyacá
2012,Trim. 4,diciembre,11,7982,26156,3965.44,3668.81,n,N,13.34,"",VIIRS,5.647585615384614,-73.24722623076924,N,5.159999999999999,4.760000000000001,52,23,13,Boyacá
2012,Trim. 4,diciembre,12,3680,4024,658.38,586.4,n,D,4.01,"",VIIRS,5.9281735,-74.591793,N,0.85,0.91,8,0,2,Boyacá
2012,Trim. 4,diciembre,12,6664,24144,3727.02,3407.63,n,N,18.09,"",VIIRS,5.567444583333334,-72.78565024999999,N,5.039999999999999,5.42,48,8,12,Boyacá
2012,Trim. 4,diciembre,14,658,2012,295.21,277.7,n,N,1.61,"",VIIRS,5.778427,-72.882042,N,0.44,0.62,4,2,1,Boyacá
2012,Trim. 4,diciembre,15,3486,4024,655.54,591.74,n,D,12.43,"",VIIRS,5.363323,-73.13722200000001,N,1.1099999999999999,1.03,8,2,2,Boyacá
2012,Trim. 4,diciembre,15,639,2012,299.81,279.82,n,N,2.14,"",VIIRS,5.40549,-73.678673,N,0.57,0.43,4,2,1,Boyacá
2012,Trim. 4,diciembre,16,1242,4024,614.28,567.74,n,N,2.68,"",VIIRS,5.769193,-72.9059335,N,0.78,0.72,8,4,2,Boyacá
2012,Trim. 4,diciembre,17,7384,8048,1344.32,1188.88,n,D,14.75,"",VIIRS,5.6263635,-72.353798,N,1.5300000000000002,2.36,16,0,4,Boyacá
2012,Trim. 4,diciembre,17,1204,4024,638.93,578.29,n,N,4.78,"",VIIRS,5.604148,-72.38966350000001,N,0.96,0.8,8,0,2,Boyacá
2012,Trim. 4,diciembre,19,7232,8048,1354.27,1179.05,n,D,23.27,"",VIIRS,5.97512575,-74.2477245,N,1.66,1.5099999999999998,16,0,4,Boyacá
2012,Trim. 4,diciembre,19,524,2012,297.9,280.16,n,N,2.23,"",VIIRS,5.776677,-72.878197,N,0.74,0.76,4,2,1,Boyacá
2012,Trim. 4,diciembre,20,1749,2012,335.11,291.73,n,D,5.57,"",VIIRS,6.212689,-74.50946,N,0.52,0.5,4,0,1,Boyacá
2012,Trim. 4,diciembre,20,646,2012,298.36,279.32,n,N,0,"",VIIRS,5.32179,-73.703735,N,0.48,0.48,4,2,1,Boyacá
2012,Trim. 4,diciembre,21,1730,2012,367,297.95,h,D,19.61,"",VIIRS,5.5808,-72.99675,N,0.44,0.63,4,0,1,Boyacá
2012,Trim. 4,diciembre,21,5371,6036,1002.41,870.67,n,D,28.93,"",VIIRS,5.755002,-73.10221833333333,N,1.62,2,12,0,3,Boyacá
2012,Trim. 4,diciembre,21,6270,20120,3042.82,2793.78,n,N,11.31,"",VIIRS,5.519069999999999,-72.9835014,N,4.29,3.8000000000000003,40,20,10,Boyacá
2012,Trim. 4,diciembre,22,608,2012,323.53,279.63,n,N,3.07,"",VIIRS,5.583459,-72.991905,N,0.43,0.38,4,0,1,Boyacá
2012,Trim. 4,diciembre,25,1304,4024,625.77,542.08,n,N,2.7,"",VIIRS,5.7772215,-72.88003950000001,N,0.68,1.12,8,4,2,Boyacá
2012,Trim. 4,diciembre,26,1266,4024,600.79,559.34,n,N,2.12,"",VIIRS,5.6144475,-73.2448505,N,0.97,0.81,8,4,2,Boyacá
2012,Trim. 4,diciembre,27,3716,4024,658.61,582.44,n,D,8.16,"",VIIRS,5.6479145,-73.859898,N,1,1.31,8,0,2,Boyacá
2012,Trim. 4,diciembre,27,1842,6036,895.24,833.9,n,N,2.61,"",VIIRS,5.471839,-73.544787,N,1.2000000000000002,1.1099999999999999,12,6,3,Boyacá
2012,Trim. 4,diciembre,28,7356,8048,1364.71,1210.5,n,D,44.57,"",VIIRS,5.7406045,-72.9925785,N,2.15,2.0300000000000002,16,0,4,Boyacá
2012,Trim. 4,diciembre,28,1666,6036,918.99,836.07,n,N,4.08,"",VIIRS,5.663837999999999,-73.14180233333333,N,1.3399999999999999,1.4,12,6,3,Boyacá
2012,Trim. 4,diciembre,29,1821,2012,332.47,304.36,l,D,4.31,"",VIIRS,5.776511,-72.881836,N,0.43,0.38,4,2,1,Boyacá
2012,Trim. 4,diciembre,29,3642,4024,674.85,595.51,n,D,12.06,"",VIIRS,5.694735,-73.3801685,N,0.84,0.75,8,0,2,Boyacá
2012,Trim. 4,diciembre,29,2685,10060,1522.64,1386.31,n,N,7.92,"",VIIRS,5.6922646,-73.14654379999999,N,2.36,3.1999999999999997,20,6,5,Boyacá
2012,Trim. 4,diciembre,30,1802,2012,337.13,309.86,l,D,6.62,"",VIIRS,5.773512,-72.879639,N,0.42,0.38,4,2,1,Boyacá
2012,Trim. 4,diciembre,30,7208,8048,1361.48,1192.07,n,D,40.31,"",VIIRS,5.630785250000001,-72.97884,N,1.72,1.52,16,0,4,Boyacá
2012,Trim. 4,diciembre,30,2632,8048,1205.43,1119.97,n,N,4.28,"",VIIRS,5.690454750000001,-73.172737,N,1.6800000000000002,2.44,16,4,4,Boyacá
2012,Trim. 4,diciembre,31,1743,2012,353.4,292.92,n,D,6.05,"",VIIRS,5.767582,-74.239578,N,0.33,0.55,4,0,1,Boyacá
2012,Trim. 4,diciembre,31,7668,24144,3629.8,3358.63,n,N,14.42,"",VIIRS,5.575615666666667,-73.25319791666668,N,5.359999999999999,5.290000000000001,48,22,12,Boyacá
2013,Trim. 1,enero,1,3448,2,655.44,600.09,l,D,14.69,"",VIIRS,5.7768045,-72.88053550000001,N,1.12,1.36,4026,4,2,Boyacá
